-3.0000590443614246, 0.6163036682839369
-2.946406774772383, 0.6163036682839369
-2.8927545051833423, 0.6163036682839369
-2.8391022355943014, 0.6175452084066579
-2.78544996600526, 0.6191414742787291
-2.731797696416219, 0.6203830144014502
-2.678145426827178, 0.622866094646894
-2.624493157238137, 0.6242849976442901
-2.570840887649096, 0.6260586263910346
-2.5171886180600547, 0.6281869808871292
-2.4635363484710138, 0.6326210527539926
-2.409884078881973, 0.6397155677409732
-2.3562318092929315, 0.6494705258480709
-2.3025795397038906, 0.661176475576589
-2.2489272701148493, 0.6764296827985978
-2.1952750005258084, 0.6954075103887707
-2.141622730936767, 0.7170457810990616
-2.0879704613477266, 0.7413444949294705
-2.0343181917586852, 0.767594200381299
-1.9806659221696439, 0.7965043489532455
-1.9270136525806034, 0.8273654891466107
-1.873361382991562, 0.8582266293399767
-1.8197091134025207, 0.88784622941062
-1.7660568438134794, 0.9172884666065908
-1.712404574224439, 0.9465533409278857
-1.6587523046353976, 0.9758182152491814
-1.6051000350463562, 1.004551000946452
-1.5514477654573158, 1.0331064237690493
-1.4977954958682744, 1.0618392094663216
-1.444143226279233, 1.090394632288918
-1.3904909566901926, 1.1189500551115152
-1.3368386871011513, 1.1476828408087867
-1.28318641751211, 1.1765929893807323
-1.2295341479230695, 1.2049710493286554
-1.1758818783340281, 1.2335264721512527
-1.1222296087449868, 1.2617271692245007
-1.0685773391559463, 1.2897505034230736
-1.014925069566905, 1.3188380148696943
-0.9612727999778636, 1.3482802520656643
-0.9076205303888223, 1.3777224892616342
-0.8539682607997818, 1.4075194522069525
-0.8003159912107405, 1.4373164151522717
-0.7466637216216991, 1.4667586523482417
-0.6930114520326587, 1.496555615293559
-0.6393591824436173, 1.526175215364204
-0.585706912854576, 1.5559721783095224
-0.5320546432655355, 1.5859465041295158
-0.4784023736764942, 1.61556610420016
-0.42475010408745284, 1.6457177928948274
-0.3710978344984124, 1.6753373929654725
-0.31744556490937104, 1.705311718785465
-0.2637932953203297, 1.7354634074801325
-0.21014102573128834, 1.765615096174801
-0.1564887561422479, 1.796476236368167
-0.10283648655320654, 1.8268052879375087
-0.049184216964165195, 1.8564248880081529
0.004468052624875263, 1.8844482222067267
0.05812032221391661, 1.911762104906602
0.11177259180295795, 1.938721261857129
0.1654248613919984, 1.9658577816823293
0.21907713098103976, 1.993881115880903
0.2727294005700811, 2.021727087204802
0.32638167015912156, 2.0495730585287006
0.3800339397481629, 2.0774190298526003
0.43368620933720425, 2.1047329125524756
0.4873384789262447, 2.132224158127025
0.5409907485152861, 2.1597154037015756
0.5946430181043274, 2.187029286401451
0.6482952876933687, 2.214697894850676
0.7019475572824092, 2.241834414675876
0.7555998268714506, 2.2686162087517285
0.8092520964604919, 2.295043277078231
0.8629043660495324, 2.321470345404734
0.9165566356385737, 2.347365325107213
0.9506989890134179, 2.3598398472926543
